Sections Found,,,,,,,,,,,,,,,,,,,
ACTG-Accounting,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,13503,ACTG,4680,1,24M,3,Forensic Accountancy and Fraud Auditing,T,06:00 pm-09:00 pm,30,8,22,20,18,2,Merredith Marguerite Mooth (P),01/17-05/04,BAS S341,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,13505,ACTG,5510,2,24M,3,Accounting Systems,TR,11:20 am-12:45 pm,6,1,5,36,31,5,Kelly Lawrence Williams (P),01/17-05/04,BAS S308,College of Business Course Fee
NR,10501,ACTG,5510,3,24M,3,Accounting Systems,R,06:00 pm-09:00 pm,6,2,4,36,29,7,Kelly Lawrence Williams (P),01/17-05/04,BAS S308,College of Business Course Fee
NR,15662,ACTG,5610,1,24M,3,Governmental Accounting and Reporting,R,06:00 pm-09:00 pm,15,8,7,45,14,31,Chad Alan Porter (P),01/17-05/04,BAS S301,College of Business Course Fee
C,13506,ACTG,5680,1,24M,3,Forensic Accountancy and Fraud Auditing,T,06:00 pm-09:00 pm,10,10,0,20,18,2,Merredith Marguerite Mooth (P),01/17-05/04,BAS S341,College of Business Course Fee
NR,13507,ACTG,6100,3,24M,3,Accounting and Legal Issues for Managers,W,06:00 pm-09:00 pm,20,12,8,0,0,0,Merredith Marguerite Mooth (P),01/17-05/04,BAS S270,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,13509,ACTG,6100,4,24M,3,Accounting and Legal Issues for Managers,W,06:00 pm-09:00 pm,20,12,8,0,0,0,Susan K Bradley (P),01/17-05/04,BAS S341,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10773,ACTG,6310,1,24M,3,"Advanced Cost Accounting, Budgeting, and Controllership",W,06:00 pm-09:00 pm,25,13,12,0,0,0,Jeannie Johnson Harrington (P),01/17-05/04,BAS S305,College of Business Course Fee
NR,14363,ACTG,6540,1,24M,3,Taxation of Business Entities,M,06:00 pm-09:00 pm,25,17,8,0,0,0,Timothy R Koski (P),01/17-05/04,BAS S301,College of Business Course Fee
NR,16713,ACTG,6570,1,24M,3,International Financial Reporting and Controls,T,06:00 pm-09:00 pm,25,7,18,0,0,0,Stephen Brian Salter (P),01/17-05/04,BAS S307,College of Business Course Fee
NR,10774,ACTG,6650,1,24M,3,Advanced Accounting Theory,W,06:00 pm-09:00 pm,20,16,4,0,0,0,Terry J Ward (P),01/17-05/04,BAS S307,College of Business Course Fee
NR,11854,ACTG,6670,1,24M,3,Advanced Financial Accounting and Reporting Problems,MW,04:10 pm-05:35 pm,25,5,20,0,0,0,Paula Bevels Thomas (P),01/17-05/04,BAS S330,College of Business Course Fee
NR,13511,ACTG,6720,1,24M,3,Advanced Auditing and Public Accounting Practices,R,06:00 pm-09:00 pm,25,19,6,0,0,0,John T Gawaluck (P),01/17-05/04,BAS S307,College of Business Course Fee
add to worksheet,16733,ACTG,6820,1,24M,1,CPA Review: Auditing,,TBA,25,21,4,0,0,0,Mark H Crocker (P),03/20-05/04,TBA TBA,Accelerated 2 Part of term and College of Business Course Fee
,,,,,,,,S,09:00 am-12:00 pm,,,,,,,Mark H Crocker (P),04/01-04/01,BAS S341,Accelerated 2 Part of term and College of Business Course Fee
,,,,,,,,S,09:00 am-12:00 pm,,,,,,,Mark H Crocker (P),04/22-04/22,BAS S341,Accelerated 2 Part of term and College of Business Course Fee
